musical_expertise,aggressive,relaxed,happy,sad,correct,stimulus_number,file_name,composer,instrument,emotional_intent,emotional_intent_value,intent_rating_difference,emotional_intent_value_word,emotional_intent_value_word_general 
pro,2,2,2,-2,0,49,49_aggressive_1_steelstring-guitar_ValFui_pick_new5_20200627.wav,ValFui,steelstring-guitar,aggressive,2,0,normal_aggressive,normal
pro,3,-2,1,0,1,51,51_aggressive_3_steelstring-guitar_ValFui_pick_new5_20200627.wav,ValFui,steelstring-guitar,aggressive,2,-1,normal_aggressive,normal
pro,3,-2,-3,0,1,61,61_aggressive_1_steelstring-guitar_AdoLaV_pick_new8_20200619.wav,AdoLaV,steelstring-guitar,aggressive,3,0,very_aggressive,very
pro,2,-1,0,1,1,148,148_aggressive_4_steelstring-guitar_AleMar_pick_new9_20200724.wav,AleMar,steelstring-guitar,aggressive,3,1,very_aggressive,very
pro,0,-2,1,0,0,368,368_aggressive_1_classical-guitar_AngLoi_fingers_new5_20200917,AngLoi,classical-guitar,aggressive,3,3,very_aggressive,very
pro,1,0,1,-2,0,381,381_aggressive_2_steelstring-guitar_AngLoi_pick_new3_20200917.wav,AngLoi,steelstring-guitar,aggressive,3,2,very_aggressive,very
pro,3,-2,-2,0,1,260,260_aggressive_1_steelstring-guitar_AntPao_pick_new9_20200801.wav,AntPao,steelstring-guitar,aggressive,3,0,very_aggressive,very
pro,3,-3,-3,0,1,250,250_aggressive_3_classical-guitar_CesSam_fingers_new4_20200720.wav,CesSam,classical-guitar,aggressive,3,0,very_aggressive,very
pro,2,-2,2,-3,0,274,274_aggressive_3_steelstring-guitar_DavRos_pick_new3_20200901.wav,DavRos,steelstring-guitar,aggressive,3,1,very_aggressive,very
pro,3,-3,0,2,1,237,237_aggressive_2_classical-guitar_FedCer_fingers_new3_20200714.wav,FedCer,classical-guitar,aggressive,3,0,very_aggressive,very
pro,2,0,1,1,1,177,177_aggressive_2_steelstring-guitar_FilMel_pick_new6_20200729.wav,FilMel,steelstring-guitar,aggressive,3,1,very_aggressive,very
pro,3,-2,-3,0,1,309,309_aggressive_2_steelstring-guitar_GioDic_pick_new5_20200821.wav,GioDic,steelstring-guitar,aggressive,3,0,very_aggressive,very
pro,1,2,3,-2,0,356,356_aggressive_1_steelstring-guitar_LucFra_fingers_new6_20200914.wav,LucFra,steelstring-guitar,aggressive,3,2,very_aggressive,very
pro,2,-2,1,0,1,1,1_aggressive_1_steelstring-guitar_LucTur_pick_new1_20200625.wav,LucTur,steelstring-guitar,aggressive,3,1,very_aggressive,very
pro,1,-2,0,1,0,2,2_aggressive_2_steelstring-guitar_LucTur_pick_new1_20200625.wav,LucTur,steelstring-guitar,aggressive,3,2,very_aggressive,very
pro,1,-2,0,-2,1,3,3_aggressive_3_steelstring-guitar_LucTur_pick_new1_20200625.wav,LucTur,steelstring-guitar,aggressive,3,2,very_aggressive,very
pro,1,-1,-1,1,0,393,393_aggressive_2_classical-guitar_MarPia_fingers_new5_20201001.wav,MarPia,classical-guitar,aggressive,3,2,very_aggressive,very
pro,3,-2,1,-2,1,163,163_aggressive_4_steelstring-guitar_MasChi_pick_new5_20200729.wav,MasChi,steelstring-guitar,aggressive,3,0,very_aggressive,very
pro,2,-3,3,-2,0,75,75_aggressive_3_classical-guitar_MatRig_fingers_new3_20200618.wav,MatRig,classical-guitar,aggressive,3,1,very_aggressive,very
pro,2,-1,1,-1,1,320,320_aggressive_1_steelstring-guitar_NicCon_pick_new4_20200804.wav,NicCon,steelstring-guitar,aggressive,3,1,very_aggressive,very
pro,2,-1,1,-2,1,322,322_aggressive_2_steelstring-guitar_NicCon_pick_new4_20200804.wav,NicCon,steelstring-guitar,aggressive,3,1,very_aggressive,very
pro,3,-3,-2,0,1,344,344_aggressive_1_classical-guitar_NicLat_pick_new7_20200730.wav,NicLat,classical-guitar,aggressive,3,0,very_aggressive,very
pro,3,-3,-2,0,1,345,345_aggressive_2_classical-guitar_NicLat_pick_new7_20200730.wav,NicLat,classical-guitar,aggressive,3,0,very_aggressive,very
pro,3,-3,-3,1,1,37,37_aggressive_1_steelstring-guitar_OweWin_pick_new5_20200629.wav,OweWin,steelstring-guitar,aggressive,3,0,very_aggressive,very
pro,2,-1,1,0,1,213,213_aggressive_2_classical-guitar_SalOli_pick_new3_20200714.wav,SalOli,classical-guitar,aggressive,3,1,very_aggressive,very
pro,3,-3,3,-2,0,122,122_aggressive_2_steelstring-guitar_SimArm_fingers_new5_20200711.wav,SimArm,steelstring-guitar,aggressive,3,0,very_aggressive,very
pro,2,-3,-2,0,1,123,123_aggressive_3_steelstring-guitar_SimArm_fingers_new5_20200711.wav,SimArm,steelstring-guitar,aggressive,3,1,very_aggressive,very
pro,2,-2,0,0,1,202,202_aggressive_3_classical-guitar_TizBol_fingers_new7_20200630.wav,TizBol,classical-guitar,aggressive,3,1,very_aggressive,very
pro,1,-2,1,-2,0,97,97_aggressive_1_steelstring-guitar_TizCam_pick_new5_20200715.wav,TizCam,steelstring-guitar,aggressive,3,2,very_aggressive,very
pro,3,1,-2,0,1,99,99_aggressive_3_steelstring-guitar_TizCam_pick_new5_20200715.wav,TizCam,steelstring-guitar,aggressive,3,0,very_aggressive,very
pro,-1,-1,-1,0,0,85,85_aggressive_1_steelstring-guitar_TomCan_pick_new1_20200707.wav,TomCan,steelstring-guitar,aggressive,3,4,very_aggressive,very
pro,3,-3,1,-2,1,50,50_aggressive_2_steelstring-guitar_ValFui_pick_new5_20200627.wav,ValFui,steelstring-guitar,aggressive,3,0,very_aggressive,very
none,1,2,0,2,0,64,64_happy_1_steelstring-guitar_AdoLaV_pick_new8_20200619.wav,AdoLaV,steelstring-guitar,happy,1,1,little_happy,little
none,1,1,-1,1,0,150,150_happy_2_steelstring-guitar_AleMar_pick_new9_20200724.wav,AleMar,steelstring-guitar,happy,1,2,little_happy,little
none,-1,1,1,0,0,371,371_happy_1_classical-guitar_AngLoi_fingers_new5_20200917.wav,AngLoi,classical-guitar,happy,1,0,little_happy,little
none,1,1,1,1,0,385,385_happy_3_steelstring-guitar_AngLoi_fingers_new3_20200917.wav,AngLoi,steelstring-guitar,happy,1,0,little_happy,little
none,1,1,1,2,0,335,335_happy_1_classical-guitar_AntDel_fingers_new8_20200831.wav,AntDel,classical-guitar,happy,1,0,little_happy,little
none,1,0,1,1,0,336,336_happy_2_classical-guitar_AntDel_fingers_new8_20200831.wav,AntDel,classical-guitar,happy,1,0,little_happy,little
none,-1,1,1,0,0,337,337_happy_3_classical-guitar_AntDel_fingers_new8_20200831.wav,AntDel,classical-guitar,happy,1,0,little_happy,little
none,-1,-1,1,1,0,29,29_happy_2_classical-guitar_DavBen_fingers_new8_20200526.wav,DavBen,classical-guitar,happy,1,0,little_happy,little
none,1,1,1,1,0,30,30_happy_3_classical-guitar_DavBen_fingers_new8_20200526.wav,DavBen,classical-guitar,happy,1,0,little_happy,little
none,1,1,1,2,0,275,275_happy_1_steelstring-guitar_DavRos_pick_new3_20200901.wav,DavRos,steelstring-guitar,happy,1,0,little_happy,little
none,-1,2,1,2,0,239,239_happy_1_classical-guitar_FedCer_fingers_new3_20200714.wav,FedCer,classical-guitar,happy,1,0,little_happy,little
none,-1,1,1,0,0,179,179_happy_1_steelstring-guitar_FilMel_fingers_new6_20200729.wav,FilMel,steelstring-guitar,happy,1,0,little_happy,little
none,0,1,1,-1,0,300,300_happy_2_steelstring-guitar_GiaFer_pick_new9_20200803.wav,GiaFer,steelstring-guitar,happy,1,0,little_happy,little
none,-1,1,1,1,0,361,361_happy_3_steelstring-guitar_LucFra_fingers_new6_20200914.wav,LucFra,steelstring-guitar,happy,1,0,little_happy,little
none,1,1,1,1,0,397,397_happy_3_classical-guitar_MarPia_fingers_new5_20201001.wav,MarPia,classical-guitar,happy,1,0,little_happy,little
none,1,-1,2,0,1,165,165_happy_2_steelstring-guitar_MasChi_pick_new5_20200729.wav,MasChi,steelstring-guitar,happy,1,-1,little_happy,little
none,3,0,2,1,0,167,167_happy_4_steelstring-guitar_MasChi_pick_new5_20200729.wav,MasChi,steelstring-guitar,happy,1,-1,little_happy,little
none,-2,2,1,2,0,78,78_happy_3_classical-guitar_MatRig_fingers_new3_20200618.wav,MatRig,classical-guitar,happy,1,0,little_happy,little
none,1,1,1,1,0,348,348_happy_2_classical-guitar_NicLat_pick_new7_20200730.wav,NicLat,classical-guitar,happy,1,0,little_happy,little
none,-2,2,0,1,0,349,349_happy_3_classical-guitar_NicLat_pick_new7_20200730.wav,NicLat,classical-guitar,happy,1,1,little_happy,little
none,1,0,2,1,1,40,40_happy_1_steelstring-guitar_OweWin_pick_new5_20200629.wav,OweWin,steelstring-guitar,happy,1,-1,little_happy,little
none,-2,2,2,1,0,125,125_happy_2_steelstring-guitar_SimArm_fingers_new5_20200711.wav,SimArm,steelstring-guitar,happy,1,-1,little_happy,little
none,-1,1,1,1,0,112,112_happy_1_steelstring-guitar_SteRom_fingers_new3_20200715.wav,SteRom,steelstring-guitar,happy,1,0,little_happy,little
none,-1,1,1,1,0,204,204_happy_2_classical-guitar_TizBol_fingers_new7_20200630.wav,TizBol,classical-guitar,happy,1,0,little_happy,little
none,1,1,1,1,0,100,100_happy_1_steelstring-guitar_TizCam_pick_new5_20200715.wav,TizCam,steelstring-guitar,happy,1,0,little_happy,little
none,1,0,1,0,0,88,88_happy_1_steelstring-guitar_TomCan_pick_palm_mute_new1_20200707.wav,TomCan,steelstring-guitar,happy,1,0,little_happy,little
none,2,1,2,-1,0,52,52_happy_1_steelstring-guitar_ValFui_fingers_new5_20200627.wav,ValFui,steelstring-guitar,happy,1,-1,little_happy,little
none,1,1,1,1,0,65,65_happy_2_steelstring-guitar_AdoLaV_pick_new8_20200619.wav,AdoLaV,steelstring-guitar,happy,2,1,normal_happy,normal
none,-1,1,1,0,0,149,149_happy_1_steelstring-guitar_AleMar_pick_new9_20200724.wav,AleMar,steelstring-guitar,happy,2,1,normal_happy,normal
none,0,1,1,1,0,151,151_happy_3_steelstring-guitar_AleMar_pick_new9_20200724.wav,AleMar,steelstring-guitar,happy,2,1,normal_happy,normal
none,-1,1,1,0,0,372,372_happy_2_classical-guitar_AngLoi_fingers_new5_20200917.wav,AngLoi,classical-guitar,happy,2,1,normal_happy,normal
none,1,1,2,0,1,383,383_happy_1_steelstring-guitar_AngLoi_pick_new3_20200917.wav,AngLoi,steelstring-guitar,happy,2,0,normal_happy,normal
none,1,1,2,1,1,264,264_happy_2_steelstring-guitar_AntPao_pick_new9_20200801.wav,AntPao,steelstring-guitar,happy,2,0,normal_happy,normal
none,0,1,1,1,0,252,252_happy_2_classical-guitar_CesSam_fingers_new4_20200720.wav,CesSam,classical-guitar,happy,2,1,normal_happy,normal
none,1,1,1,1,0,16,16_happy_1_steelstring-guitar_DavBen_fingers_new4_20200623.wav,DavBen,steelstring-guitar,happy,2,1,normal_happy,normal
none,1,1,1,0,0,18,18_happy_3_steelstring-guitar_DavBen_fingers_new4_20200623.wav,DavBen,steelstring-guitar,happy,2,1,normal_happy,normal
none,2,-2,2,1,0,28,28_happy_1_classical-guitar_DavBen_pick_new8_20200526.wav,DavBen,classical-guitar,happy,2,0,normal_happy,normal
none,0,2,1,1,0,277,277_happy_3_steelstring-guitar_DavRos_pick_new3_20200901.wav,DavRos,steelstring-guitar,happy,2,1,normal_happy,normal
none,1,-1,1,1,0,240,240_happy_2_classical-guitar_FedCer_fingers_new3_20200714.wav,FedCer,classical-guitar,happy,2,1,normal_happy,normal
none,-1,2,1,0,0,180,180_happy_2_steelstring-guitar_FilMel_fingers_new6_20200729.wav,FilMel,steelstring-guitar,happy,2,1,normal_happy,normal
none,1,1,1,2,0,181,181_happy_3_steelstring-guitar_FilMel_fingers_new6_20200729.wav,FilMel,steelstring-guitar,happy,2,1,normal_happy,normal
none,0,1,1,0,0,287,287_happy_1_steelstring-guitar_FraBen_fingers_new6_20200801.wav,FraBen,steelstring-guitar,happy,2,1,normal_happy,normal
none,-1,1,1,0,0,299,299_happy_1_steelstring-guitar_GiaFer_pick_new9_20200803.wav,GiaFer,steelstring-guitar,happy,2,1,normal_happy,normal
none,1,-1,2,0,1,191,191_happy_1_classical-guitar_GioAcq_fingers_new3_20200706.wav,GioAcq,classical-guitar,happy,2,0,normal_happy,normal
none,1,1,1,0,0,193,193_happy_3_classical-guitar_GioAcq_fingers_new3_20200706.wav,GioAcq,classical-guitar,happy,2,1,normal_happy,normal
none,1,1,2,1,1,312,312_happy_2_steelstring-guitar_GioDic_fingers_new5_20200821.wav,GioDic,steelstring-guitar,happy,2,0,normal_happy,normal
none,1,1,2,-1,1,313,313_happy_3_steelstring-guitar_GioDic_fingers_new5_20200821.wav,GioDic,steelstring-guitar,happy,2,0,normal_happy,normal
none,1,1,1,1,0,360,360_happy_2_steelstring-guitar_LucFra_fingers_new6_20200914.wav,LucFra,steelstring-guitar,happy,2,1,normal_happy,normal
none,-2,1,1,1,0,5,5_happy_2_steelstring-guitar_LucTur_pick_new1_20200625.wav,LucTur,steelstring-guitar,happy,2,1,normal_happy,normal
none,-1,2,1,2,0,395,395_happy_1_classical-guitar_MarPia_fingers_new5_20201001.wav,MarPia,classical-guitar,happy,2,1,normal_happy,normal
none,-1,1,1,0,0,396,396_happy_2_classical-guitar_MarPia_fingers_new5_20201001.wav,MarPia,classical-guitar,happy,2,1,normal_happy,normal
none,2,1,1,1,0,164,164_happy_1_steelstring-guitar_MasChi_pick_new5_20200729.wav,MasChi,steelstring-guitar,happy,2,1,normal_happy,normal
none,-1,2,1,2,0,76,76_happy_1_classical-guitar_MatRig_fingers_new3_20200618.wav,MatRig,classical-guitar,happy,2,1,normal_happy,normal
none,2,1,2,-1,0,324,324_happy_2_steelstring-guitar_NicCon_fingers_new4_20200804.wav,NicCon,steelstring-guitar,happy,2,0,normal_happy,normal
none,1,1,1,0,0,41,41_happy_2_steelstring-guitar_OweWin_pick_new5_20200629.wav,OweWin,steelstring-guitar,happy,2,1,normal_happy,normal
none,1,2,1,1,0,216,216_happy_2_classical-guitar_SalOli_fingers_new3_20200714.wav,SalOli,classical-guitar,happy,2,1,normal_happy,normal
none,1,1,1,-1,0,136,136_happy_1_steelstring-guitar_SamLor_pick_new2_20200715.wav,SamLor,steelstring-guitar,happy,2,1,normal_happy,normal
none,0,1,1,0,0,137,137_happy_2_steelstring-guitar_SamLor_pick_new2_20200715.wav,SamLor,steelstring-guitar,happy,2,1,normal_happy,normal
none,1,1,1,0,0,138,138_happy_3_steelstring-guitar_SamLor_pick_new2_20200715.wav,SamLor,steelstring-guitar,happy,2,1,normal_happy,normal
none,-1,1,1,2,0,124,124_happy_1_steelstring-guitar_SimArm_fingers_new5_20200711.wav,SimArm,steelstring-guitar,happy,2,1,normal_happy,normal
none,1,1,-1,1,0,111,111_aggressive_3_steelstring-guitar_SteRom_fingers_new3_20200715.wav,SteRom,steelstring-guitar,happy,2,3,normal_happy,normal
none,-1,1,1,0,0,113,113_happy_2_steelstring-guitar_SteRom_fingers_new3_20200715.wav,SteRom,steelstring-guitar,happy,2,1,normal_happy,normal
none,1,1,1,0,0,205,205_happy_3_classical-guitar_TizBol_fingers_new7_20200630.wav,TizBol,classical-guitar,happy,2,1,normal_happy,normal
none,1,2,1,1,0,101,101_happy_2_steelstring-guitar_TizCam_pick_new5_20200715.wav,TizCam,steelstring-guitar,happy,2,1,normal_happy,normal
none,1,2,1,1,0,102,102_happy_3_steelstring-guitar_TizCam_pick_new5_20200715.wav,TizCam,steelstring-guitar,happy,2,1,normal_happy,normal
none,-1,2,2,2,0,90,90_happy_3_steelstring-guitar_TomCan_pick_new1_20200707.wav.wav,TomCan,steelstring-guitar,happy,2,0,normal_happy,normal
none,1,1,2,-1,1,53,53_happy_2_steelstring-guitar_ValFui_fingers_new5_20200627.wav,ValFui,steelstring-guitar,happy,2,0,normal_happy,normal
none,1,1,2,1,1,66,66_happy_3_steelstring-guitar_AdoLaV_pick_new8_20200619.wav,AdoLaV,steelstring-guitar,happy,3,1,very_happy,very
none,1,1,1,1,0,373,373_happy_3_classical-guitar_AngLoi_fingers_new5_20200917.wav,AngLoi,classical-guitar,happy,3,2,very_happy,very
none,1,1,0,1,0,384,384_happy_2_steelstring-guitar_AngLoi_fingers_new3_20200917.wav,AngLoi,steelstring-guitar,happy,3,3,very_happy,very
none,-1,1,1,0,0,263,263_happy_1_steelstring-guitar_AntPao_pick_new9_20200801.wav,AntPao,steelstring-guitar,happy,3,2,very_happy,very
none,1,1,1,1,0,265,265_happy_3_steelstring-guitar_AntPao_pick_new9_20200801.wav,AntPao,steelstring-guitar,happy,3,2,very_happy,very
none,-2,1,1,1,0,251,251_happy_1_classical-guitar_CesSam_fingers_new4_20200720.wav,CesSam,classical-guitar,happy,3,2,very_happy,very
none,1,1,1,0,0,253,253_happy_3_classical-guitar_CesSam_fingers_new4_20200720.wav,CesSam,classical-guitar,happy,3,2,very_happy,very
none,1,1,2,0,1,17,17_happy_2_steelstring-guitar_DavBen_pick_new4_20200623.wav,DavBen,steelstring-guitar,happy,3,1,very_happy,very
none,1,1,1,1,0,276,276_happy_2_steelstring-guitar_DavRos_pick_new3_20200901.wav,DavRos,steelstring-guitar,happy,3,2,very_happy,very
none,1,1,1,0,0,241,241_happy_3_classical-guitar_FedCer_fingers_new3_20200714.wav,FedCer,classical-guitar,happy,3,2,very_happy,very
none,-1,1,1,1,0,288,288_happy_2_steelstring-guitar_FraBen_fingers_new6_20200801.wav,FraBen,steelstring-guitar,happy,3,2,very_happy,very
none,1,2,1,1,0,289,289_happy_3_steelstring-guitar_FraBen_fingers_new6_20200801.wav,FraBen,steelstring-guitar,happy,3,2,very_happy,very
none,-1,1,1,1,0,301,301_happy_3_steelstring-guitar_GiaFer_pick_new9_20200803.wav,GiaFer,steelstring-guitar,happy,3,2,very_happy,very
none,1,-1,1,1,0,192,192_happy_2_classical-guitar_GioAcq_fingers_new3_20200706.wav,GioAcq,classical-guitar,happy,3,2,very_happy,very
none,-2,2,2,0,0,311,311_happy_1_steelstring-guitar_GioDic_fingers_new5_20200821.wav,GioDic,steelstring-guitar,happy,3,1,very_happy,very
none,1,1,1,0,0,359,359_happy_1_steelstring-guitar_LucFra_fingers_new6_20200914.wav,LucFra,steelstring-guitar,happy,3,2,very_happy,very
none,2,1,0,0,0,4,4_happy_1_steelstring-guitar_LucTur_pick_new1_20200625.wav,LucTur,steelstring-guitar,happy,3,3,very_happy,very
none,1,1,0,0,0,6,6_happy_3_steelstring-guitar_LucTur_pick_new1_20200625.wav,LucTur,steelstring-guitar,happy,3,3,very_happy,very
none,1,1,1,1,0,166,166_happy_3_steelstring-guitar_MasChi_pick_new5_20200729.wav,MasChi,steelstring-guitar,happy,3,2,very_happy,very
none,1,2,1,0,0,77,77_happy_2_classical-guitar_MatRig_fingers_new3_20200618.wav,MatRig,classical-guitar,happy,3,2,very_happy,very
none,1,1,1,1,0,323,323_happy_1_steelstring-guitar_NicCon_pick_new4_20200804.wav,NicCon,steelstring-guitar,happy,3,2,very_happy,very
none,2,1,2,1,0,325,325_happy_3_steelstring-guitar_NicCon_pick_new4_20200804.wav,NicCon,steelstring-guitar,happy,3,1,very_happy,very
none,-2,2,1,0,0,347,347_happy_1_classical-guitar_NicLat_pick_new7_20200730.wav,NicLat,classical-guitar,happy,3,2,very_happy,very
none,-1,2,2,2,0,42,42_happy_3_steelstring-guitar_OweWin_fingers_new5_20200629.wav,OweWin,steelstring-guitar,happy,3,1,very_happy,very
none,-1,1,1,1,0,215,215_happy_1_classical-guitar_SalOli_pick_new3_20200714.wav,SalOli,classical-guitar,happy,3,2,very_happy,very
none,1,0,1,1,0,217,217_happy_3_classical-guitar_SalOli_pick_new3_20200714.wav,SalOli,classical-guitar,happy,3,2,very_happy,very
none,-1,2,0,2,0,126,126_happy_3_steelstring-guitar_SimArm_fingers_new5_20200711.wav,SimArm,steelstring-guitar,happy,3,3,very_happy,very
none,1,1,1,1,0,203,203_happy_1_classical-guitar_TizBol_fingers_new7_20200630.wav,TizBol,classical-guitar,happy,3,2,very_happy,very
none,-3,3,2,1,0,89,89_happy_2_steelstring-guitar_TomCan_pick_new1_20200707.wav.wav,TomCan,steelstring-guitar,happy,3,1,very_happy,very
none,1,1,2,0,1,54,54_happy_3_steelstring-guitar_ValFui_fingers_new5_20200627.wav,ValFui,steelstring-guitar,happy,3,1,very_happy,very
none,-1,1,1,0,0,64,64_happy_1_steelstring-guitar_AdoLaV_pick_new8_20200619.wav,AdoLaV,steelstring-guitar,happy,1,0,little_happy,little
none,1,1,2,-3,1,150,150_happy_2_steelstring-guitar_AleMar_pick_new9_20200724.wav,AleMar,steelstring-guitar,happy,1,-1,little_happy,little
none,-2,2,2,-1,0,371,371_happy_1_classical-guitar_AngLoi_fingers_new5_20200917.wav,AngLoi,classical-guitar,happy,1,-1,little_happy,little
none,0,1,1,-1,0,385,385_happy_3_steelstring-guitar_AngLoi_fingers_new3_20200917.wav,AngLoi,steelstring-guitar,happy,1,0,little_happy,little
none,-3,3,2,-1,0,335,335_happy_1_classical-guitar_AntDel_fingers_new8_20200831.wav,AntDel,classical-guitar,happy,1,-1,little_happy,little
none,0,0,1,0,1,336,336_happy_2_classical-guitar_AntDel_fingers_new8_20200831.wav,AntDel,classical-guitar,happy,1,0,little_happy,little
none,-3,2,3,-1,1,337,337_happy_3_classical-guitar_AntDel_fingers_new8_20200831.wav,AntDel,classical-guitar,happy,1,-2,little_happy,little
none,-1,1,2,-2,1,29,29_happy_2_classical-guitar_DavBen_fingers_new8_20200526.wav,DavBen,classical-guitar,happy,1,-1,little_happy,little
none,1,1,1,-1,0,30,30_happy_3_classical-guitar_DavBen_fingers_new8_20200526.wav,DavBen,classical-guitar,happy,1,0,little_happy,little
none,-1,1,-1,2,0,275,275_happy_1_steelstring-guitar_DavRos_pick_new3_20200901.wav,DavRos,steelstring-guitar,happy,1,2,little_happy,little
none,-2,1,1,0,0,239,239_happy_1_classical-guitar_FedCer_fingers_new3_20200714.wav,FedCer,classical-guitar,happy,1,0,little_happy,little
none,1,2,1,0,0,179,179_happy_1_steelstring-guitar_FilMel_fingers_new6_20200729.wav,FilMel,steelstring-guitar,happy,1,0,little_happy,little
none,-3,3,3,-2,0,300,300_happy_2_steelstring-guitar_GiaFer_pick_new9_20200803.wav,GiaFer,steelstring-guitar,happy,1,-2,little_happy,little
none,0,1,2,1,1,361,361_happy_3_steelstring-guitar_LucFra_fingers_new6_20200914.wav,LucFra,steelstring-guitar,happy,1,-1,little_happy,little
none,-3,3,1,1,0,397,397_happy_3_classical-guitar_MarPia_fingers_new5_20201001.wav,MarPia,classical-guitar,happy,1,0,little_happy,little
none,2,0,1,0,0,165,165_happy_2_steelstring-guitar_MasChi_pick_new5_20200729.wav,MasChi,steelstring-guitar,happy,1,0,little_happy,little
none,0,0,-1,1,0,167,167_happy_4_steelstring-guitar_MasChi_pick_new5_20200729.wav,MasChi,steelstring-guitar,happy,1,2,little_happy,little
